6.919549812421842139e-02,4.847913697170869174e-02,3.256753803782074908e+00,1.428906927897202750e-01,1.444500509479433870e-01,6.564731745647485184e-01,0.000000000000000000e+00,1.166666666666666685e-01,-2.189429965285352964e+01,2.161833744784271705e+00,5.456481922998531742e-01,2.631494170763782336e-01,-1.375092228430582764e-01,-4.249628581946997968e-02,1.305468388152412618e-01,3.392836101003535720e-01,2.585207077822634925e-01,-1.778925137353734587e-01,-1.914686633631668411e-01,-2.039556678416463431e-01,3.086620443404531483e-02,4.478775482421488117e-03,3.269829971127477183e-03,3.070368656918781580e-02,5.944012651442804468e-02,4.810139372784237241e-03,5.173227168372657690e-03,1.859550876218130089e-02,8.771767604123214537e-04,6.208499537175238238e-04,2.963821059278105852e-02,7.692240672796019085e-02,1.006033373517772368e-02,2.383059577246652780e-02
5.127136306794497639e-02,4.995569525926957938e-02,3.251186807583558380e+00,1.352502569978210056e-01,1.493685917106289396e-01,4.710831869343885536e-01,2.072836966710693909e-03,5.000000000000000278e-02,-2.237003539246830286e+01,2.222458546774845445e+00,7.560574053342917766e-01,4.023857059475947073e-01,-3.755695728690211510e-02,2.077473870367189390e-01,1.375109024721647144e-01,3.270659756060266543e-02,-2.006503145588677817e-01,1.084155093665477160e-01,-5.479803580354886822e-02,-5.823995956584822054e-01,-2.328481437177335467e-01,3.227001954994590527e-02,2.459733507424713330e-03,1.207317523007619964e-02,4.938303108726298934e-02,4.559110515607524457e-03,3.945536926868642089e-03,1.204561908663166932e-02,9.231834189797333409e-04,3.967624116663121328e-03,3.977615541467712651e-02,1.022295252227513468e-01,3.034414792952666237e-03,2.878971653809266756e-02
5.127136306794497639e-02,3.781105367321782595e-02,3.199177563074443231e+00,1.433528752076214108e-01,1.806379709585833049e-01,4.079227189272518483e-01,1.262842136085268836e-03,3.500000000000000333e-02,-2.269474948665617475e+01,2.329036104933857487e+00,8.091807654030703789e-01,3.047546464532311372e-01,-1.999089663218942270e-01,1.861525811819030596e-01,7.148221136413406007e-02,3.225007463126221274e-02,-1.053950935084053825e-01,-7.306001408949563784e-03,-3.548118175224667659e-01,-1.023666246422341997e-01,-1.023290594916245605e-01,3.865519641322684441e-02,1.814334926031072699e-03,8.178259220603670970e-03,4.965425987844603734e-02,8.348412974686908808e-03,4.962092848233461313e-03,2.215937704614007187e-02,2.306153267841552779e-04,2.763580903437075440e-03,2.650628578320421078e-02,1.004926849464785055e-01,9.440992463494925213e-03,2.782887720990546987e-02
7.044601917465610763e-02,1.141600713358896790e-01,2.719176378785079784e+00,1.753204604280839130e-01,1.892442196281951539e-01,4.850032383656547874e-01,4.267861450203617839e-03,2.249999999999999917e-02,-2.195747179433358909e+01,2.248114707544094593e+00,1.109680695109219739e+00,2.634978121998325928e-01,1.870462660990341031e-01,4.110643231178692236e-01,1.658138361380454722e-04,4.199514491940716243e-01,8.385811607477523799e-02,-9.500680440239210600e-03,-4.095998403046690467e-02,-1.028475852471671392e-01,-1.190611188140758003e-01,1.229488560672191422e-02,1.043832100061445854e-03,8.466028759736074494e-02,2.686578460046785619e-02,3.095582290850727378e-02,8.991430301220904031e-04,4.942570415000312190e-02,2.686670983359113482e-04,1.630751101933149800e-03,2.346491476531339156e-03,8.344078198689100501e-02,1.873808458793707263e-03,3.045575804361294603e-02
6.794497707378073514e-02,6.484958153865941211e-02,3.035394959081478383e+00,1.528309668327101356e-01,1.643238286063664066e-01,4.870456866515480709e-01,3.106455857085098360e-03,2.916666666666666713e-02,-2.296184770137898923e+01,2.314305075621607699e+00,9.935591923010449467e-01,5.564749232599180973e-02,5.122010286507779758e-02,2.438099754723204726e-01,2.699235552938150096e-01,6.636257340022306828e-01,1.352039957000053527e-01,-5.239734683654765496e-02,-4.255937062114684699e-01,-5.598429609082327535e-02,-7.015359457644376739e-02,1.616492830009047879e-02,9.125440344129832557e-04,7.217350318993696889e-02,1.123328767621919674e-02,9.017150360645556206e-04,5.243236328069047917e-04,4.669662263576286609e-02,4.401300179748508041e-05,4.229901373981222179e-04,3.477923545758327545e-02,1.074053204697769243e-01,7.704955707636321595e-04,3.343966010221041674e-02
6.544393497290537653e-02,4.399056585992333623e-02,3.172696717086494367e+00,1.542038077752611036e-01,1.504046659114573470e-01,7.145999216303166035e-01,4.039019633348848656e-03,1.549999999999999989e-01,-2.292805863172485203e+01,2.299769222497511478e+00,5.722146265385419373e-01,1.241360251456194615e-02,-1.050488379330692112e-01,5.279614754352091044e-01,5.074451962242106928e-01,5.269232811454506171e-01,3.850784987059362452e-01,-1.141891438646934903e-01,-3.834006397039798619e-01,-1.365431495129463546e-01,-3.619589919052021987e-01,2.275454768809964667e-02,1.420384297933844058e-03,1.119016460410683228e-01,1.965381415972740006e-02,8.912541605860200070e-03,5.944619568503830111e-04,1.630299703745137843e-02,4.285196197637156437e-04,1.129180951415694519e-03,5.318289271826662223e-02,9.543270267816436961e-03,4.498038832691021380e-03,3.094757177760346784e-02
8.670279283034597329e-02,3.998874690858233300e-02,2.999677907983506753e+00,1.576212505107946749e-01,1.632131729084893290e-01,6.936771242353562128e-01,1.832688669908150072e-03,1.391666666666666607e-01,-2.303042310810199922e+01,2.441192786541296122e+00,4.922664838054306991e-01,1.249411188387108823e-01,3.309164937193520561e-01,-1.119859208265970574e-02,4.655265304379738733e-01,4.961731274057705199e-01,-3.222859510106142467e-01,5.394851237137426175e-02,-1.593578261665915541e-01,-4.311251762678540156e-01,-3.567484541703750955e-01,2.195223633269429223e-02,1.442400582201509157e-03,9.860146716908554931e-02,2.009180591149384298e-02,1.337521982008816647e-02,2.129299046947490462e-03,3.523806179311490816e-02,4.732764658893425262e-04,8.740585801795266400e-04,4.041312287709235285e-02,1.811791998066483028e-02,1.459579693057448365e-03,2.679582337449504942e-02
8.211754897874114223e-02,3.372203123679060749e-02,3.223519657766546587e+00,1.762581051641122498e-01,1.795660136708205901e-01,8.188206010869389928e-01,1.827302340569629839e-03,1.716666666666666619e-01,-2.326712090229414542e+01,2.536327201810765875e+00,3.697573624371381373e-01,1.828479516807044736e-01,5.216752012045656750e-01,1.190652208802972095e-01,5.005054905069356019e-01,3.803749456429428855e-01,-1.914723023713268274e-02,1.139060065216920964e-01,-1.354446330127605236e-01,-3.352314198770835474e-01,-3.636850636190250285e-01,1.409276949437277167e-02,1.749344529726893109e-03,1.229548262564294503e-01,2.782270173487937093e-02,1.287593890254207230e-02,2.270411960513907083e-03,3.641163271360250975e-02,6.700603738630659311e-04,1.531836770253195822e-03,1.825669514465335513e-02,3.490669642285243717e-03,1.970749548235407097e-03,3.288525037737703716e-02
1.867444768653605536e-01,4.170904900585026276e-02,3.257694702126530117e+00,2.586557207879054965e-01,1.595924861232530523e-01,1.796966089066790451e+00,3.382390219659586403e-03,3.825000000000000067e-01,-2.428421791471794577e+01,2.491997193231375363e+00,8.533615984621083506e-01,4.407202100777579679e-01,5.740184681935341926e-01,1.756598277628713123e-01,2.310156206022032088e-01,2.773040950848145725e-01,-4.974502020680842546e-02,-2.113426427926754642e-02,8.881177872868650791e-02,6.367081638076647898e-02,-1.723774524928895213e-01,2.780460027234326476e-02,9.785784365155280641e-04,8.666450451020804580e-02,1.009812547105967641e-03,1.183425850570019207e-02,5.899604147921946743e-04,6.272309102131948949e-03,9.414950716537864037e-04,1.378744732038810102e-03,2.703638255293329407e-02,7.327076295461776648e-03,1.470404664025147176e-03,2.372090315231363197e-02
2.192580241767403126e-01,4.018609984497801407e-02,3.268435938877132241e+00,2.786637535676277921e-01,1.644421968588428984e-01,1.983437358137288165e+00,1.234521769540800366e-03,4.274999999999999911e-01,-2.456988240659185507e+01,2.192817286473078831e+00,1.228948603731405909e+00,6.270810564477151683e-01,2.864431368089323526e-01,2.361451412633187863e-01,1.997479675222486595e-01,1.020432138594319360e-01,6.170834263594623254e-02,1.530769108306771209e-01,-7.348809310920549620e-02,-1.081330712631024676e-01,-1.908409240818592645e-01,1.208169296828158316e-02,4.140855662038838174e-04,8.915213947034444919e-02,3.902636735334441900e-03,9.417722713762956624e-03,1.865134972268660393e-04,2.893264332493669655e-02,4.643565660113805303e-04,1.654394160944869631e-03,1.003628085432546092e-02,4.684054578719858489e-03,1.273286523632475046e-03,2.410073053375853813e-02
