1.769509981851179539e-02,1.899412708818313048e-02,3.124269591880563191e+00,8.502001542160032843e-02,1.455902144036469448e-01,1.620654763932748155e-01,0.000000000000000000e+00,1.361161524500907431e-02,-2.419508362645778021e+01,2.174782835433781258e+00,7.229754062588674701e-01,5.988413711893336711e-01,2.098499196258963584e-01,9.111506322548474923e-01,1.263182514097091480e-01,1.565692208508479288e-01,-1.953014282696668713e-01,-1.388015583534931568e-02,-1.664325763377451917e-01,1.343276889130108065e-01,8.978842321244455416e-03,2.875834245481452556e-02,6.732315078188082095e-04,1.397536679245226510e-01,2.387157854589651209e-03,2.575086201326615490e-02,5.381081563930226533e-03,9.663958897374205770e-02,3.790021676793610384e-04,1.605963519870576024e-03,6.913711258286145411e-03,1.811595971607928707e-02,2.598076662836720893e-04,4.270477023678183326e-02
1.588021778584391974e-02,1.872392508072607056e-02,3.255774489916332115e+00,7.642311649256194883e-02,1.250243240215039020e-01,1.697162599280012396e-01,3.321562589873667398e-03,9.981851179673321278e-03,-2.480428019963219199e+01,1.828323621100944152e+00,1.101907674410258720e+00,7.837306505068641904e-01,3.253564455389298948e-01,6.538058397722532611e-01,4.779157989979931215e-02,3.297628829069668699e-01,-3.956916240925625883e-02,1.475966300012099830e-01,-1.551256980456321155e-01,1.181534012601990861e-02,-1.766962601039509806e-01,2.621218299983071182e-02,1.410458987511805035e-03,1.901106474440166227e-01,3.280833025529945705e-03,1.406251904023567839e-02,3.865346214321412153e-03,9.393698398514882530e-02,2.961830964990647000e-04,4.487785945118913681e-04,1.167873003518942777e-02,9.095736165511993099e-03,8.114358977371867801e-04,5.445511363353782580e-02
1.138838475499092534e-01,1.627451571589094703e-02,3.067504584295275727e+00,2.142371484388783109e-01,2.021673602918556689e-01,8.356872565570356848e-01,8.738811923859196584e-03,1.515426497277677087e-01,-2.434702500331636443e+01,1.623740589631667897e+00,7.226095438408853822e-01,5.564290337952092491e-01,3.668267850233430938e-01,5.093016620435442121e-01,2.547927594620257308e-01,1.190826512565830858e-01,7.601416028022228710e-02,2.784564520081180272e-01,-1.088464460958193103e-01,3.441409104035097477e-01,1.973163317869403716e-02,4.930364108600674040e-03,6.206348555205138144e-04,1.666671148608906972e-01,1.693045913942732485e-03,6.675775721276496107e-03,1.561833285165758730e-03,9.031782916095069946e-02,2.272492597941436687e-04,9.286027084311464794e-04,1.401633047061873714e-02,1.698516030387677012e-02,3.722976387740008198e-04,4.894207158675695224e-02
8.484573502722322913e-02,2.476700454277078883e-02,3.009962173784548334e+00,1.978184343384502553e-01,2.093294667180062296e-01,5.434524363156491011e-01,1.338398258639006237e-03,3.357531760435571860e-02,-2.428125837231002748e+01,1.784823173895357051e+00,1.081723922408835081e+00,6.682302942017117608e-01,5.030470263390967034e-01,4.996741470202842317e-01,1.880856605833347919e-02,1.837190017325974201e-01,3.653542306798648331e-01,2.555912891698431388e-01,-2.476440635040330629e-02,-1.953502760958754081e-01,-8.338680802251675905e-02,9.971469646945134782e-03,8.305215383238477101e-04,1.845657586935015027e-01,2.005766366629069524e-03,8.811030325448675898e-03,5.745900017270952863e-04,8.516085218689177505e-02,7.868182401965586887e-05,5.813242699188750449e-04,1.126776063954214660e-02,8.068325523132951343e-03,1.418327006946543426e-03,5.284558952787589414e-02
8.847549909255898737e-02,2.136636142638195096e-02,2.985076853076997772e+00,1.982326571294887319e-01,2.135069891852126589e-01,5.885864063867148888e-01,8.903485962262333228e-04,6.442831215970962200e-02,-2.434137956672232406e+01,1.564629651426904688e+00,9.447634101742810042e-01,6.185314390306299037e-01,4.965738245821492147e-01,6.119201639269263859e-01,7.429280224900040863e-02,2.244716484064783468e-01,1.941931440918395202e-01,4.736526849232512992e-01,-1.722478760436574607e-01,-1.315788512306984293e-01,-8.226728800457958068e-02,1.564753869227274684e-03,9.303044441055416912e-04,1.644431493099257069e-01,2.238625552443769279e-03,5.337592883696915501e-03,8.195501190390890771e-04,1.134698043932429873e-01,2.249259077154245321e-04,9.690909233168822946e-04,1.921164610763069491e-02,1.194583899622967023e-02,6.468238444085538594e-04,5.150883015781507202e-02
5.263157894736841813e-02,2.351044852868474505e-02,3.029512879582590301e+00,1.582362350750785851e-01,1.812959223517396079e-01,3.921006036658213900e-01,1.292585787682741256e-03,1.361161524500907431e-02,-2.443681178670745524e+01,1.932158549149477711e+00,8.400449434256016534e-01,5.025162532499963808e-01,5.628409656891951718e-01,7.046308468809491243e-01,3.438786252591995440e-01,3.025841916730619419e-01,-1.674003652525130059e-01,1.868950162929855496e-01,4.065267461964945650e-02,1.333155299260362948e-02,1.655644374433373200e-01,1.163127147653156323e-03,2.766965393460444375e-04,1.736916349164648876e-01,1.371927903171145076e-03,1.274229064910795649e-02,1.223674273384009340e-03,1.068001140802956328e-01,2.419223996220239137e-04,1.161057020127282714e-03,1.149237111097264029e-02,7.091844070973589778e-03,9.464958089625815979e-04,5.282764739088059713e-02
5.036297640653357444e-02,3.159844442726957719e-02,3.175772297730405036e+00,1.423657731074153832e-01,1.741291507818253093e-01,4.354099412667722935e-01,3.557451377935268253e-03,5.353901996370236116e-02,-2.259307122479116359e+01,2.232726980807913986e+00,9.622380369542125889e-02,-3.947449964413560089e-04,-5.217665310396780304e-02,3.407866764667345505e-01,8.706780659359423247e-01,4.458879942384827988e-01,-2.030668101830476469e-01,1.729924924321100954e-01,-9.095464174438668004e-02,-9.316703256170497105e-02,1.952832607520176705e-02,1.405293318304936048e-02,2.569178305118071520e-03,1.110058305716594695e-01,1.086249462160032708e-02,9.489627334576242190e-03,7.800687888081944514e-03,7.817999946329641514e-02,3.992685592237372148e-03,7.512223672547189979e-04,1.891713422828713437e-02,1.490827770422374979e-02,1.735459424696013343e-03,3.321465187129223062e-02
4.854809437386569532e-02,2.862502222050749071e-02,3.222949926324127468e+00,1.491757515397255929e-01,1.880927951440563295e-01,3.637207038127903136e-01,3.012643581946387091e-03,2.903811252268602427e-02,-2.332413271102191743e+01,2.056999172752978833e+00,3.143240064196188843e-01,2.396032145536181601e-01,3.360864431059369939e-01,3.136452517141313789e-01,3.210693067654564192e-01,2.730485707092172865e-01,3.776486543362426729e-01,4.317923587713721756e-01,1.515879492897627967e-01,9.623884442351687829e-02,-4.697916319151589359e-01,1.794247237463701336e-02,1.115863819785333074e-03,1.230813283490750920e-01,3.054532907666907991e-04,6.207062301187054633e-03,2.372657332134913560e-03,8.621501731718721195e-02,8.687508713552598121e-04,9.212593582937414743e-04,1.030296153931921366e-02,1.169476969362063731e-02,3.728123312706143472e-02,3.782437830643824161e-02
4.310344827586207184e-02,2.196680345425474495e-02,3.175317529777941239e+00,1.585611452576318747e-01,2.100813638019056462e-01,2.665713485426705609e-01,3.184278294078993383e-03,1.633393829401088779e-02,-2.412648915980929232e+01,2.518145307404128452e+00,9.343192768127286385e-01,6.303754059998178949e-01,-1.900431625547022718e-01,2.171873547334998988e-01,1.039124956232775343e-01,-3.221142142336624881e-02,4.842750847386085439e-02,2.689989492716255426e-01,-5.765079856682098214e-02,7.448197182099279556e-02,-1.506158336686059807e-01,2.252197874508931816e-02,1.438791190090775831e-03,1.686211628070084512e-01,6.098093464259971355e-03,3.011428596717647538e-03,2.783632446574566682e-03,8.844106974773455199e-02,3.247270958356862527e-04,2.336661687751187891e-03,2.544370485419974667e-02,1.186197653092229201e-02,1.296969733394522659e-03,4.856885339121150974e-02
3.765880217785844142e-02,3.608308031742852445e-02,2.532683008638092037e+00,1.547483924460464066e-01,1.961902157629158150e-01,2.736287342044695925e-01,2.918574237004359015e-03,1.088929219600725910e-02,-2.414613536584178632e+01,2.000687050928365185e+00,1.254070847718168347e+00,1.059799897081521003e+00,6.007143489235275968e-01,2.889176233178870068e-01,8.395414582793407632e-02,-3.210086284308193427e-01,-2.166454170934461188e-01,2.247710799459635422e-01,2.634358936547407382e-01,3.393362734983127460e-01,-3.419409749523479036e-02,1.410676633088234731e-02,1.233435591440172889e-04,1.935223990742867828e-01,2.593561956753376915e-03,1.298496061461510559e-02,2.280711368483154949e-03,3.961897219680151488e-02,2.013456767232057565e-04,4.481702839415847330e-03,3.281252814721444255e-02,2.458370315439605339e-02,1.328510003487502636e-04,5.177386587377436067e-02
